UserID,Timepoint,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z
G0004,2023-03-17T13:08:44.8310000Z,0,0,0,-5.99,-9.76,29.88,-5.25,-11.17,52.82,0,0,0,-4.71,12.49,29.08,-9.43,23.06,48.95
G0004,2023-03-17T13:08:48.5370000Z,0,0,0,-6,-9.75,29.88,-5.22,-11.08,52.83,0,0,0,-4.73,12.48,29.08,-9.46,23.04,48.96
G0004,2023-03-17T13:08:52.3480000Z,0,0,0,-5.96,-9.78,29.88,-5.2,-11.19,52.83,0,0,0,-4.73,12.47,29.09,-9.45,23,48.98
G0004,2023-03-17T13:14:59.6250000Z,0,0,0,-5.61,-9.97,29.88,-4.85,-11.35,52.83,0,0,0,-5.43,12.2,29.08,-10.74,22.46,48.97
G0004,2023-03-17T13:15:03.1570000Z,0,0,0,-5.61,-9.97,29.88,-4.77,-11.24,52.83,0,0,0,-5.43,12.19,29.09,-10.74,22.44,48.98
G0004,2023-03-17T13:15:06.9230000Z,0,0,0,-5.6,-9.97,29.89,-4.79,-11.29,52.84,0,0,0,-5.44,12.2,29.08,-10.78,22.48,48.95
G0004,2023-03-17T13:15:10.8450000Z,0,0,0,-5.59,-9.99,29.88,-4.76,-11.31,52.83,0,0,0,-5.47,12.17,29.08,-10.82,22.41,48.97
G0004,2023-03-17T13:15:14.4540000Z,0,0,0,-5.59,-9.99,29.88,-4.83,-11.39,52.83,0,0,0,-5.49,12.17,29.08,-10.85,22.4,48.97
G0004,2023-03-17T13:08:56.0200000Z,0,0,0,-5.98,-9.77,29.88,-5.22,-11.14,52.83,0,0,0,-4.75,12.48,29.08,-9.49,23.02,48.97
G0004,2023-03-17T13:08:59.9730000Z,0,0,0,-6.02,-9.73,29.88,-5.29,-11.08,52.83,0,0,0,-4.75,12.49,29.08,-9.5,23.07,48.94
G0004,2023-03-17T13:09:03.6460000Z,0,0,0,-5.96,-9.78,29.88,-5.19,-11.15,52.83,0,0,0,-4.73,12.48,29.08,-9.45,23.03,48.97
G0004,2023-03-17T13:09:07.2250000Z,0,0,0,-5.95,-9.78,29.88,-5.14,-11.1,52.83,0,0,0,-4.79,12.45,29.09,-9.55,22.97,48.98
G0004,2023-03-17T13:09:10.9280000Z,0,0,0,-5.94,-9.78,29.88,-5.19,-11.17,52.83,0,0,0,-4.78,12.46,29.08,-9.56,23.01,48.96
G0004,2023-03-17T13:09:14.7420000Z,0,0,0,-5.97,-9.79,29.88,-5.2,-11.13,52.82,0,0,0,-4.8,12.45,29.09,-9.59,22.99,48.96
G0004,2023-03-17T13:09:18.3830000Z,0,0,0,-5.93,-9.8,29.88,-5.13,-11.16,52.82,0,0,0,-4.8,12.46,29.08,-9.58,22.98,48.97
G0004,2023-03-17T13:09:21.8830000Z,0,0,0,-5.95,-9.79,29.88,-5.24,-11.21,52.82,0,0,0,-4.78,12.46,29.08,-9.56,23.01,48.96
G0004,2023-03-17T13:09:25.4610000Z,0,0,0,-5.93,-9.8,29.88,-5.11,-11.13,52.83,0,0,0,-4.79,12.46,29.08,-9.58,22.99,48.96
G0004,2023-03-17T13:09:29.1650000Z,0,0,0,-5.87,-9.8,29.89,-5.04,-11.13,52.84,0,0,0,-4.85,12.45,29.08,-9.68,22.99,48.94
G0004,2023-03-17T13:09:32.7440000Z,0,0,0,-5.91,-9.81,29.88,-5.19,-11.24,52.82,0,0,0,-4.81,12.46,29.08,-9.63,22.99,48.95
G0004,2023-03-17T13:09:36.3550000Z,0,0,0,-5.9,-9.82,29.88,-5.1,-11.16,52.83,0,0,0,-4.82,12.46,29.08,-9.61,22.98,48.96
G0004,2023-03-17T13:09:40.0440000Z,0,0,0,-5.92,-9.8,29.88,-5.18,-11.18,52.83,0,0,0,-4.82,12.46,29.08,-9.63,23,48.95
G0004,2023-03-17T13:09:43.4820000Z,0,0,0,-5.91,-9.79,29.88,-5.12,-11.13,52.83,0,0,0,-4.8,12.44,29.09,-9.59,22.95,48.98
G0004,2023-03-17T13:09:47.1550000Z,0,0,0,-5.93,-9.8,29.88,-5.15,-11.14,52.83,0,0,0,-4.84,12.44,29.08,-9.65,22.94,48.97
G0004,2023-03-17T13:09:50.7490000Z,0,0,0,-5.92,-9.79,29.88,-5.18,-11.17,52.83,0,0,0,-4.85,12.43,29.08,-9.69,22.95,48.96
G0004,2023-03-17T13:09:54.4370000Z,0,0,0,-5.91,-9.81,29.88,-5.1,-11.13,52.83,0,0,0,-4.86,12.43,29.08,-9.68,22.93,48.97
G0004,2023-03-17T13:09:58.1880000Z,0,0,0,-5.93,-9.8,29.88,-5.16,-11.14,52.83,0,0,0,-4.86,12.45,29.08,-9.68,22.95,48.96
G0004,2023-03-17T13:10:01.7980000Z,0,0,0,-5.88,-9.81,29.88,-5.1,-11.18,52.83,0,0,0,-4.86,12.44,29.08,-9.7,22.96,48.95
G0004,2023-03-17T13:10:05.4700000Z,0,0,0,-5.88,-9.82,29.88,-5.06,-11.13,52.83,0,0,0,-4.87,12.43,29.08,-9.73,22.94,48.96
G0004,2023-03-17T13:10:09.1570000Z,0,0,0,-5.88,-9.82,29.88,-5.06,-11.13,52.83,0,0,0,-4.89,12.43,29.08,-9.74,22.92,48.97
G0004,2023-03-17T13:10:12.5950000Z,0,0,0,-5.9,-9.82,29.88,-5.11,-11.16,52.83,0,0,0,-4.86,12.43,29.08,-9.69,22.92,48.97
G0004,2023-03-17T13:10:16.5170000Z,0,0,0,-5.85,-9.84,29.88,-5,-11.15,52.83,0,0,0,-4.88,12.42,29.08,-9.72,22.91,48.97
G0004,2023-03-17T13:10:20.1110000Z,0,0,0,-5.87,-9.82,29.88,-5.09,-11.18,52.83,0,0,0,-4.89,12.41,29.09,-9.75,22.9,48.97
G0004,2023-03-17T13:10:23.8940000Z,0,0,0,-5.9,-9.81,29.88,-5.14,-11.16,52.83,0,0,0,-4.88,12.42,29.08,-9.74,22.91,48.97
G0004,2023-03-17T13:10:27.4720000Z,0,0,0,-5.88,-9.81,29.89,-5.13,-11.19,52.83,0,0,0,-4.88,12.44,29.08,-9.73,22.93,48.96
G0004,2023-03-17T13:10:31.0030000Z,0,0,0,-5.87,-9.83,29.88,-5.07,-11.17,52.83,0,0,0,-4.88,12.42,29.08,-9.72,22.9,48.98
G0004,2023-03-17T13:10:34.3630000Z,0,0,0,-5.88,-9.82,29.88,-5.12,-11.21,52.83,0,0,0,-4.87,12.45,29.07,-9.71,22.95,48.96
G0004,2023-03-17T13:10:38.0200000Z,0,0,0,-5.9,-9.8,29.89,-5.17,-11.17,52.83,0,0,0,-4.89,12.42,29.08,-9.76,22.92,48.96
G0004,2023-03-17T13:10:41.5670000Z,0,0,0,-5.87,-9.84,29.88,-5.12,-11.23,52.82,0,0,0,-4.87,12.42,29.09,-9.71,22.9,48.98
G0004,2023-03-17T13:10:45.3030000Z,0,0,0,-5.87,-9.83,29.88,-5.12,-11.22,52.83,0,0,0,-4.88,12.42,29.08,-9.72,22.91,48.97
G0004,2023-03-17T13:10:48.9620000Z,0,0,0,-5.87,-9.81,29.89,-5.1,-11.16,52.83,0,0,0,-4.93,12.4,29.08,-9.81,22.87,48.97
G0004,2023-03-17T13:10:52.8980000Z,0,0,0,-5.87,-9.83,29.88,-5.07,-11.16,52.83,0,0,0,-4.91,12.4,29.09,-9.81,22.88,48.97
G0004,2023-03-17T13:15:18.1100000Z,0,0,0,-5.59,-9.99,29.88,-4.73,-11.27,52.83,0,0,0,-5.51,12.18,29.08,-10.88,22.41,48.96
G0004,2023-03-17T13:15:21.8140000Z,0,0,0,-5.59,-9.99,29.88,-4.77,-11.34,52.83,0,0,0,-5.54,12.15,29.08,-10.95,22.38,48.95
G0004,2023-03-17T13:15:25.4710000Z,0,0,0,-5.61,-9.99,29.88,-4.79,-11.3,52.83,0,0,0,-5.52,12.14,29.09,-10.9,22.35,48.99
G0004,2023-03-17T13:15:29.6900000Z,0,0,0,-5.62,-9.98,29.88,-4.83,-11.31,52.83,0,0,0,-5.56,12.13,29.08,-11,22.35,48.96
G0004,2023-03-17T13:11:10.7440000Z,0,0,0,-5.88,-9.81,29.88,-5.1,-11.13,52.83,0,0,0,-5.01,12.37,29.08,-9.97,22.8,48.97
G0004,2023-03-17T13:11:14.4480000Z,0,0,0,-5.88,-9.82,29.88,-5.09,-11.14,52.83,0,0,0,-5.01,12.38,29.08,-9.99,22.84,48.95
G0004,2023-03-17T13:11:18.4790000Z,0,0,0,-5.87,-9.83,29.88,-5.07,-11.15,52.83,0,0,0,-5.01,12.38,29.08,-9.96,22.82,48.97
G0004,2023-03-17T13:11:22.1350000Z,0,0,0,-5.87,-9.84,29.88,-5.13,-11.22,52.83,0,0,0,-5.01,12.37,29.08,-9.99,22.82,48.96
G0004,2023-03-17T13:11:25.8700000Z,0,0,0,-5.81,-9.86,29.88,-5.03,-11.27,52.83,0,0,0,-5.03,12.36,29.08,-10.02,22.81,48.96
G0004,2023-03-17T13:11:29.5750000Z,0,0,0,-5.82,-9.87,29.88,-4.99,-11.23,52.82,0,0,0,-5.01,12.38,29.08,-9.96,22.81,48.97
G0004,2023-03-17T13:11:33.1530000Z,0,0,0,-5.83,-9.87,29.88,-5.07,-11.27,52.82,0,0,0,-5,12.4,29.07,-9.95,22.85,48.95
G0004,2023-03-17T13:11:37.1380000Z,0,0,0,-5.83,-9.85,29.88,-5.02,-11.18,52.83,0,0,0,-4.98,12.4,29.07,-9.92,22.86,48.96
G0004,2023-03-17T13:11:40.6070000Z,0,0,0,-5.78,-9.87,29.88,-5.01,-11.3,52.83,0,0,0,-5,12.37,29.09,-9.95,22.81,48.98
G0004,2023-03-17T13:11:44.2950000Z,0,0,0,-5.82,-9.86,29.88,-5.09,-11.27,52.83,0,0,0,-5.03,12.36,29.08,-10,22.78,48.98
G0004,2023-03-17T13:11:47.7950000Z,0,0,0,-5.79,-9.88,29.88,-5.03,-11.3,52.82,0,0,0,-5.05,12.36,29.08,-10.05,22.8,48.96
G0004,2023-03-17T13:11:51.2320000Z,0,0,0,-5.8,-9.89,29.88,-5.02,-11.3,52.82,0,0,0,-5.06,12.34,29.09,-10.06,22.74,48.98
G0004,2023-03-17T13:11:54.9210000Z,0,0,0,-5.78,-9.89,29.88,-4.96,-11.23,52.83,0,0,0,-5.11,12.32,29.09,-10.16,22.73,48.97
G0004,2023-03-17T13:11:58.8270000Z,0,0,0,-5.8,-9.88,29.88,-4.99,-11.21,52.83,0,0,0,-5.12,12.32,29.09,-10.18,22.74,48.96
G0004,2023-03-17T13:12:02.4520000Z,0,0,0,-5.79,-9.88,29.88,-4.99,-11.22,52.83,0,0,0,-5.08,12.33,29.09,-10.09,22.73,48.98
G0004,2023-03-17T13:12:06.1090000Z,0,0,0,-5.75,-9.89,29.88,-4.93,-11.22,52.83,0,0,0,-5.09,12.34,29.08,-10.13,22.77,48.96
G0004,2023-03-17T13:12:10.1100000Z,0,0,0,-5.76,-9.87,29.89,-4.96,-11.22,52.84,0,0,0,-5.07,12.36,29.08,-10.1,22.8,48.94
G0004,2023-03-17T13:12:13.7040000Z,0,0,0,-5.76,-9.89,29.88,-4.99,-11.27,52.83,0,0,0,-5.1,12.33,29.08,-10.12,22.73,48.98
G0004,2023-03-17T13:12:17.3140000Z,0,0,0,-5.79,-9.88,29.88,-5.01,-11.23,52.83,0,0,0,-5.15,12.33,29.08,-10.22,22.72,48.96
G0004,2023-03-17T13:12:21.2050000Z,0,0,0,-5.76,-9.88,29.89,-4.95,-11.2,52.83,0,0,0,-5.1,12.34,29.08,-10.16,22.76,48.95
G0004,2023-03-17T13:12:24.8460000Z,0,0,0,-5.76,-9.88,29.88,-4.99,-11.26,52.83,0,0,0,-5.13,12.33,29.08,-10.2,22.74,48.95
G0004,2023-03-17T13:12:28.3620000Z,0,0,0,-5.76,-9.88,29.89,-5.02,-11.27,52.83,0,0,0,-5.11,12.33,29.08,-10.16,22.72,48.97
G0004,2023-03-17T13:12:31.8620000Z,0,0,0,-5.73,-9.91,29.88,-4.93,-11.28,52.83,0,0,0,-5.12,12.32,29.08,-10.17,22.71,48.97
G0004,2023-03-17T13:12:35.3000000Z,0,0,0,-5.71,-9.93,29.88,-4.85,-11.24,52.83,0,0,0,-5.12,12.33,29.08,-10.18,22.72,48.97
G0004,2023-03-17T13:12:38.9250000Z,0,0,0,-5.73,-9.91,29.88,-4.9,-11.25,52.83,0,0,0,-5.13,12.32,29.08,-10.18,22.7,48.98
G0004,2023-03-17T13:12:42.5040000Z,0,0,0,-5.73,-9.91,29.88,-4.95,-11.3,52.83,0,0,0,-5.13,12.33,29.08,-10.19,22.72,48.97
G0004,2023-03-17T13:12:46.3320000Z,0,0,0,-5.75,-9.9,29.88,-5,-11.28,52.83,0,0,0,-5.15,12.31,29.08,-10.25,22.71,48.95
G0004,2023-03-17T13:12:49.9420000Z,0,0,0,-5.73,-9.9,29.88,-4.95,-11.28,52.83,0,0,0,-5.17,12.3,29.09,-10.27,22.69,48.96
G0004,2023-03-17T13:12:53.8640000Z,0,0,0,-5.73,-9.91,29.88,-4.94,-11.25,52.83,0,0,0,-5.18,12.3,29.08,-10.31,22.69,48.95
G0004,2023-03-17T13:15:33.4710000Z,0,0,0,-5.61,-9.97,29.88,-4.83,-11.33,52.83,0,0,0,-5.57,12.13,29.08,-10.99,22.33,48.97
G0004,2023-03-17T13:15:37.3770000Z,0,0,0,-5.58,-9.99,29.88,-4.74,-11.3,52.83,0,0,0,-5.56,12.16,29.07,-10.97,22.37,48.96
G0004,2023-03-17T13:15:41.0020000Z,0,0,0,-5.63,-9.97,29.88,-4.84,-11.29,52.83,0,0,0,-5.56,12.14,29.08,-10.98,22.34,48.97
G0004,2023-03-17T13:15:44.6630000Z,0,0,0,-5.6,-9.97,29.89,-4.79,-11.3,52.83,0,0,0,-5.57,12.13,29.08,-11.02,22.35,48.96
G0004,2023-03-17T13:15:48.3640000Z,0,0,0,-5.56,-9.98,29.89,-4.76,-11.34,52.84,0,0,0,-5.59,12.13,29.08,-11.06,22.34,48.95
G0004,2023-03-17T13:15:51.8800000Z,0,0,0,-5.58,-9.99,29.88,-4.76,-11.33,52.83,0,0,0,-5.58,12.13,29.08,-11.01,22.33,48.97
G0004,2023-03-17T13:15:55.6160000Z,0,0,0,-5.57,-10,29.88,-4.75,-11.34,52.83,0,0,0,-5.61,12.11,29.09,-11.07,22.28,48.98
G0004,2023-03-17T13:15:59.2410000Z,0,0,0,-5.56,-10,29.89,-4.7,-11.31,52.83,0,0,0,-5.61,12.11,29.08,-11.07,22.28,48.97
G0004,2023-03-17T13:13:34.9120000Z,0,0,0,-5.69,-9.93,29.88,-4.88,-11.28,52.83,0,0,0,-5.24,12.28,29.08,-10.4,22.64,48.95
G0004,2023-03-17T13:13:38.5840000Z,0,0,0,-5.7,-9.92,29.89,-4.86,-11.2,52.83,0,0,0,-5.24,12.26,29.09,-10.41,22.61,48.97
G0004,2023-03-17T13:13:42.2870000Z,0,0,0,-5.69,-9.93,29.88,-4.94,-11.33,52.83,0,0,0,-5.23,12.29,29.08,-10.38,22.64,48.96
G0004,2023-03-17T13:13:45.9450000Z,0,0,0,-5.68,-9.93,29.89,-4.87,-11.26,52.83,0,0,0,-5.3,12.27,29.08,-10.49,22.59,48.96
G0004,2023-03-17T13:13:49.6660000Z,0,0,0,-5.7,-9.93,29.88,-4.94,-11.29,52.83,0,0,0,-5.26,12.27,29.08,-10.43,22.6,48.97
G0004,2023-03-17T13:13:53.3090000Z,0,0,0,-5.67,-9.95,29.88,-4.85,-11.27,52.83,0,0,0,-5.31,12.25,29.08,-10.51,22.56,48.97
G0004,2023-03-17T13:13:56.9180000Z,0,0,0,-5.62,-9.97,29.89,-4.76,-11.29,52.83,0,0,0,-5.3,12.26,29.08,-10.52,22.6,48.95
G0004,2023-03-17T13:14:00.5430000Z,0,0,0,-5.66,-9.93,29.89,-4.84,-11.22,52.84,0,0,0,-5.29,12.25,29.09,-10.49,22.56,48.98
G0004,2023-03-17T13:14:04.2010000Z,0,0,0,-5.65,-9.94,29.89,-4.86,-11.29,52.84,0,0,0,-5.32,12.26,29.07,-10.56,22.61,48.94
G0004,2023-03-17T13:14:07.8890000Z,0,0,0,-5.66,-9.95,29.88,-4.88,-11.31,52.83,0,0,0,-5.35,12.24,29.08,-10.59,22.55,48.96
G0004,2023-03-17T13:14:11.5450000Z,0,0,0,-5.68,-9.97,29.87,-4.92,-11.34,52.82,0,0,0,-5.35,12.23,29.08,-10.62,22.55,48.95
G0004,2023-03-17T13:14:15.2490000Z,0,0,0,-5.62,-9.98,29.88,-4.79,-11.3,52.83,0,0,0,-5.34,12.24,29.08,-10.56,22.54,48.97
G0004,2023-03-17T13:14:19.0140000Z,0,0,0,-5.62,-9.98,29.88,-4.78,-11.3,52.83,0,0,0,-5.33,12.25,29.08,-10.57,22.58,48.95
G0004,2023-03-17T13:14:22.5770000Z,0,0,0,-5.62,-9.96,29.89,-4.8,-11.3,52.83,0,0,0,-5.34,12.23,29.09,-10.59,22.55,48.96
G0004,2023-03-17T13:14:26.5460000Z,0,0,0,-5.64,-9.98,29.88,-4.82,-11.29,52.83,0,0,0,-5.35,12.22,29.09,-10.61,22.54,48.96
G0004,2023-03-17T13:14:29.9680000Z,0,0,0,-5.61,-9.98,29.88,-4.85,-11.37,52.83,0,0,0,-5.35,12.23,29.08,-10.59,22.53,48.97
G0004,2023-03-17T13:14:33.6240000Z,0,0,0,-5.59,-9.98,29.88,-4.8,-11.34,52.83,0,0,0,-5.36,12.23,29.08,-10.63,22.54,48.95
G0004,2023-03-17T13:14:37.6400000Z,0,0,0,-5.61,-9.98,29.88,-4.81,-11.32,52.83,0,0,0,-5.36,12.21,29.09,-10.61,22.48,48.99
G0004,2023-03-17T13:14:41.3120000Z,0,0,0,-5.61,-9.95,29.89,-4.77,-11.21,52.84,0,0,0,-5.4,12.22,29.08,-10.69,22.53,48.94
G0004,2023-03-17T13:14:45.0160000Z,0,0,0,-5.59,-9.99,29.88,-4.75,-11.3,52.83,0,0,0,-5.39,12.21,29.08,-10.67,22.48,48.97
G0004,2023-03-17T13:14:48.5940000Z,0,0,0,-5.59,-9.99,29.88,-4.78,-11.32,52.83,0,0,0,-5.39,12.21,29.08,-10.69,22.51,48.95
G0004,2023-03-17T13:14:51.9690000Z,0,0,0,-5.58,-9.99,29.88,-4.74,-11.3,52.83,0,0,0,-5.41,12.19,29.09,-10.71,22.46,48.98
G0004,2023-03-17T13:14:55.7030000Z,0,0,0,-5.59,-9.97,29.89,-4.76,-11.26,52.84,0,0,0,-5.42,12.2,29.08,-10.72,22.47,48.97
G0004,2023-03-17T13:16:02.7570000Z,0,0,0,-5.6,-9.98,29.88,-4.82,-11.34,52.83,0,0,0,-5.61,12.11,29.08,-11.09,22.31,48.96
G0004,2023-03-17T13:16:06.4600000Z,0,0,0,-5.58,-9.99,29.88,-4.76,-11.33,52.83,0,0,0,-5.62,12.09,29.09,-11.08,22.25,48.99
G0004,2023-03-17T13:16:10.3510000Z,0,0,0,-5.55,-9.99,29.89,-4.72,-11.32,52.84,0,0,0,-5.63,12.1,29.08,-11.12,22.3,48.96
G0004,2023-03-17T13:16:13.9610000Z,0,0,0,-5.58,-10.01,29.88,-4.8,-11.37,52.83,0,0,0,-5.66,12.09,29.08,-11.15,22.26,48.97
G0004,2023-03-17T13:16:17.6340000Z,0,0,0,-5.59,-9.99,29.88,-4.79,-11.28,52.83,0,0,0,-5.62,12.11,29.08,-11.09,22.28,48.97
G0004,2023-03-17T13:16:21.3380000Z,0,0,0,-5.52,-10.01,29.89,-4.68,-11.34,52.84,0,0,0,-5.6,12.1,29.09,-11.06,22.28,48.98
G0004,2023-03-17T13:16:24.9940000Z,0,0,0,-5.5,-10.04,29.88,-4.68,-11.42,52.83,0,0,0,-5.61,12.11,29.08,-11.08,22.28,48.97
G0004,2023-03-17T13:16:28.6970000Z,0,0,0,-5.53,-10.01,29.89,-4.69,-11.3,52.84,0,0,0,-5.61,12.1,29.09,-11.07,22.27,48.98
G0004,2023-03-17T13:16:32.5720000Z,0,0,0,-5.52,-10.02,29.88,-4.75,-11.44,52.83,0,0,0,-5.6,12.12,29.08,-11.04,22.31,48.97
G0004,2023-03-17T13:16:36.2600000Z,0,0,0,-5.54,-10.02,29.88,-4.74,-11.38,52.83,0,0,0,-5.59,12.13,29.08,-11.06,22.35,48.95
G0004,2023-03-17T13:16:40.1030000Z,0,0,0,-5.53,-10.02,29.88,-4.73,-11.38,52.83,0,0,0,-5.6,12.12,29.08,-11.08,22.33,48.95
G0004,2023-03-17T13:16:43.7300000Z,0,0,0,-5.57,-9.99,29.89,-4.79,-11.34,52.83,0,0,0,-5.61,12.11,29.08,-11.07,22.29,48.97
G0004,2023-03-17T13:16:47.3870000Z,0,0,0,-5.53,-10.01,29.89,-4.66,-11.28,52.84,0,0,0,-5.6,12.12,29.08,-11.05,22.3,48.97
G0004,2023-03-17T13:16:51.3260000Z,0,0,0,-5.52,-10.02,29.88,-4.67,-11.33,52.83,0,0,0,-5.61,12.1,29.09,-11.1,22.3,48.96
G0004,2023-03-17T13:16:55.1530000Z,0,0,0,-5.54,-10.02,29.88,-4.75,-11.37,52.83,0,0,0,-5.64,12.09,29.09,-11.12,22.26,48.98
G0004,2023-03-17T13:19:13.4920000Z,0,0,0,-5.4,-10.09,29.88,-4.56,-11.41,52.83,0,0,0,-5.9,11.98,29.08,-11.6,22.03,48.97
G0004,2023-03-17T13:19:17.1490000Z,0,0,0,-5.4,-10.09,29.88,-4.57,-11.42,52.83,0,0,0,-5.88,11.99,29.08,-11.56,22.04,48.97
G0004,2023-03-17T13:19:21.0710000Z,0,0,0,-5.42,-10.09,29.88,-4.65,-11.46,52.83,0,0,0,-5.88,12,29.08,-11.58,22.06,48.96
G0004,2023-03-17T13:19:24.6820000Z,0,0,0,-5.38,-10.1,29.88,-4.52,-11.39,52.83,0,0,0,-5.9,11.98,29.08,-11.6,22.03,48.97
G0004,2023-03-17T13:19:28.5100000Z,0,0,0,-5.39,-10.1,29.88,-4.5,-11.36,52.83,0,0,0,-5.91,11.96,29.09,-11.65,22.01,48.96
G0004,2023-03-17T13:19:32.1200000Z,0,0,0,-5.4,-10.09,29.88,-4.62,-11.46,52.83,0,0,0,-5.89,11.99,29.08,-11.59,22.05,48.96
G0004,2023-03-17T13:19:35.6990000Z,0,0,0,-5.37,-10.1,29.89,-4.49,-11.4,52.83,0,0,0,-5.92,11.97,29.08,-11.65,22.01,48.97
G0004,2023-03-17T13:19:39.4030000Z,0,0,0,-5.43,-10.08,29.88,-4.59,-11.35,52.83,0,0,0,-5.92,11.97,29.08,-11.64,22.01,48.97
G0004,2023-03-17T13:19:43.4340000Z,0,0,0,-5.38,-10.09,29.89,-4.57,-11.43,52.83,0,0,0,-5.94,11.97,29.07,-11.67,22.01,48.96
G0004,2023-03-17T13:19:47.0130000Z,0,0,0,-5.39,-10.1,29.88,-4.56,-11.42,52.83,0,0,0,-5.95,11.95,29.08,-11.7,21.98,48.97
G0004,2023-03-17T13:19:50.8420000Z,0,0,0,-5.38,-10.1,29.88,-4.52,-11.39,52.83,0,0,0,-5.94,11.96,29.08,-11.67,21.99,48.97
G0004,2023-03-17T13:19:54.4520000Z,0,0,0,-5.37,-10.09,29.89,-4.52,-11.4,52.84,0,0,0,-5.94,11.96,29.08,-11.69,22.01,48.95
G0004,2023-03-17T13:19:58.1090000Z,0,0,0,-5.37,-10.08,29.89,-4.53,-11.39,52.84,0,0,0,-5.94,11.95,29.09,-11.7,21.99,48.96
G0004,2023-03-17T13:20:01.7190000Z,0,0,0,-5.36,-10.12,29.88,-4.48,-11.41,52.83,0,0,0,-5.95,11.95,29.08,-11.69,21.97,48.97
G0004,2023-03-17T13:20:05.3280000Z,0,0,0,-5.36,-10.12,29.88,-4.53,-11.47,52.83,0,0,0,-5.95,11.94,29.08,-11.69,21.96,48.98
G0004,2023-03-17T13:20:08.9850000Z,0,0,0,-5.38,-10.11,29.88,-4.53,-11.4,52.83,0,0,0,-5.94,11.96,29.08,-11.68,21.98,48.97
G0004,2023-03-17T13:20:12.5790000Z,0,0,0,-5.36,-10.12,29.88,-4.49,-11.42,52.83,0,0,0,-5.96,11.95,29.08,-11.71,21.97,48.97
G0004,2023-03-17T13:20:16.2040000Z,0,0,0,-5.36,-10.11,29.89,-4.53,-11.44,52.83,0,0,0,-5.93,11.97,29.08,-11.67,22,48.97
G0004,2023-03-17T13:20:19.9390000Z,0,0,0,-5.34,-10.13,29.88,-4.5,-11.48,52.83,0,0,0,-5.97,11.94,29.08,-11.73,21.96,48.97
G0004,2023-03-17T13:20:23.8760000Z,0,0,0,-5.36,-10.1,29.89,-4.48,-11.35,52.84,0,0,0,-5.98,11.95,29.08,-11.75,21.96,48.96
G0004,2023-03-17T13:20:27.5480000Z,0,0,0,-5.35,-10.1,29.89,-4.55,-11.46,52.84,0,0,0,-6,11.93,29.08,-11.81,21.95,48.95
G0004,2023-03-17T13:20:31.2380000Z,0,0,0,-5.35,-10.09,29.89,-4.48,-11.36,52.84,0,0,0,-5.99,11.95,29.07,-11.77,21.97,48.95
G0004,2023-03-17T13:20:34.8920000Z,0,0,0,-5.37,-10.1,29.89,-4.54,-11.39,52.84,0,0,0,-5.99,11.96,29.07,-11.77,21.97,48.95
G0004,2023-03-17T13:20:38.8310000Z,0,0,0,-5.34,-10.11,29.89,-4.48,-11.39,52.83,0,0,0,-5.99,11.94,29.08,-11.79,21.96,48.95
G0004,2023-03-17T13:20:42.6590000Z,0,0,0,-5.36,-10.12,29.88,-4.52,-11.42,52.83,0,0,0,-6.01,11.94,29.08,-11.79,21.94,48.96
G0004,2023-03-17T13:20:46.5340000Z,0,0,0,-5.35,-10.12,29.88,-4.51,-11.43,52.83,0,0,0,-5.98,11.93,29.08,-11.77,21.96,48.96
G0004,2023-03-17T13:20:50.3780000Z,0,0,0,-5.3,-10.14,29.88,-4.44,-11.46,52.83,0,0,0,-5.97,11.96,29.07,-11.76,22,48.94
G0004,2023-03-17T13:20:54.1120000Z,0,0,0,-5.32,-10.14,29.88,-4.44,-11.43,52.83,0,0,0,-6,11.92,29.08,-11.78,21.92,48.97
G0004,2023-03-17T13:24:57.0650000Z,0,0,0,-5.17,-10.21,29.88,-4.34,-11.54,52.83,0,0,0,-6.37,11.74,29.08,-12.46,21.56,48.96
G0004,2023-03-17T13:25:01.2060000Z,0,0,0,-5.15,-10.21,29.89,-4.26,-11.47,52.84,0,0,0,-6.38,11.73,29.08,-12.5,21.56,48.95
G0004,2023-03-17T13:25:04.9100000Z,0,0,0,-5.17,-10.23,29.88,-4.33,-11.53,52.82,0,0,0,-6.41,11.72,29.08,-12.53,21.51,48.97
G0004,2023-03-17T13:25:08.4570000Z,0,0,0,-5.14,-10.22,29.89,-4.25,-11.48,52.83,0,0,0,-6.44,11.7,29.08,-12.6,21.48,48.96
G0004,2023-03-17T13:25:12.0360000Z,0,0,0,-5.15,-10.2,29.89,-4.3,-11.51,52.84,0,0,0,-6.43,11.72,29.08,-12.6,21.53,48.94
G0004,2023-03-17T13:25:15.7870000Z,0,0,0,-5.16,-10.21,29.88,-4.32,-11.53,52.83,0,0,0,-6.43,11.71,29.08,-12.57,21.5,48.96
G0004,2023-03-17T13:25:19.5680000Z,0,0,0,-5.16,-10.21,29.89,-4.26,-11.44,52.84,0,0,0,-6.4,11.7,29.09,-12.53,21.49,48.98
